,genome_id,genome_name,taxon_id,genome_status,strain,completion_date,bioproject_accession,biosample_accession,assembly_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosomes,plasmids,contigs,genome_length,gc_content,patric_cds,refseq_cds,isolation_source,collection_date,isolation_country,geographic_location,host_name,comments,additional_metadata,complete_mash_cluster
1054,550.407,Enterobacter cloacae strain GN02327,550,WGS,GN02327,2015-06-09T00:00:00Z,PRJNA259658,SAMN03732696,GCF_001023375.1,LEEG00000000,JCVI,WGS,Illumina NextSeq500,133.26x,SPAdes v. 3.1.0,,,63,5333919,54.85,5284,4950,Bodily Fluids,2004-09-01,USA,United States,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Vance Fowler;sample_type:cell culture,
1055,158836.2258,Enterobacter hormaechei NR3031,158836,WGS,NR3031,2023-03-09T00:00:00Z,PRJNA867733,SAMN06330224,,JANPUF000000000,,,Illumina NovaSeq 6000,180.786x,Unicycler v. 2021,0,0,101,5073023,55.10943,5082,4894,Urine,2012,USA,USA: New York City,Human,,collected_by:Anne-Catrin Uhlemann,
1056,550.313,Enterobacter cloacae strain 34994,550,WGS,34994,2015-03-19T00:00:00Z,PRJNA259658,SAMN03283623,GCF_000957645.1,LAAG00000000,JCVI,WGS,Illumina HiSeq 2000,186.31x,SPAdes v. 3.1.1,,,74,5002949,55.16,4976,4698,Unknown/Unclear,2012,USA,New York City,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Barry Kreiswirth,
1057,158836.1997,Enterobacter hormaechei P113,158836,WGS,P113,1900-01-01T00:00:00Z,PRJNA865360,SAMN30108570,GCA_024733415.1,JANKJS000000000,,WGS,Illumina NextSeq x75bps,316x,SPAdes v. 3.15.4; Unicycler v. 0.4.8,0,0,71,4880880,55.09729,4815,4679,Unknown/Unclear,2019,Brazil,Brazil,Unknown,,collected_by:Vanessa Kobs,
1058,1820023.3,Enterobacter cloacae complex sp. GN06232,2364151,WGS,GN06232,2016-04-25T00:00:00Z,PRJNA259658,SAMN04578344,GCF_001631805.1,LVVA00000000,JCVI,WGS,Illumina NextSeq 500,265.54x,SPAdes v. 3.1.1,,,24,4624242,55.68,4473,4301,Unknown/Unclear,2014,USA,United States,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Vance Fowler,
1059,550.655,Enterobacter cloacae strain e11,550,WGS,e11,2016-04-05T00:00:00Z,PRJEB5065,SAMEA2273117,GCF_900075085.1,FJXO00000000,SC,WGS,,,,,,57,5068345,54.96,4963,4726,Other,1800-2014,United Kingdom,United Kingdom,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0001,
1060,61645.73,Enterobacter asburiae strain GN02073,61645,WGS,GN02073,2015-05-21T00:00:00Z,PRJNA259658,SAMN03495967,GCF_001011855.1,LDCE00000000,JCVI,WGS,Illumina NextSeq500,70.52x,SPAdes v. 3.1.0,,,36,4423267,56.19,4199,4068,Bodily Fluids,2004-07-01,USA,United States,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",sample_type:cell culture;collected_by:Vance Fowler,
1061,550.488,Enterobacter cloacae strain CAV1311,550,Complete,CAV1311,2015-06-09T00:00:00Z,PRJNA246471,SAMN03733748,GCF_001022015.1,"CP011572,CP011569,CP011570,CP011571",University of Oxford,Complete,PacBio,96X,HGAP3 v. 2.2.0,1,3,4,5006987,55.32,4866,4605,Urine,2011-01,USA,USA:Virginia,Human,"Multi-drug resistant gram negative bacteria (also known as “Superbugs”) are causing infections in vulnerable patients in hospitals around the world. Much of the clinically relevant antibiotic resistance in these bacteria is driven by genes carried on mobile pieces of DNA called plasmids. A particularly significant resistance mechanism called the Klebsiella pneumoniae carbapenemase (KPC) is capable of hydrolyzing all penicillins, cephalosporins and carbapenems leaving very few therapeutic options for patients infected with blaKPC positive Enterobacteriaeceae. Unfortunately, the tools that we use for tracking of hospital transmission of bacteria do not focus on plasmids but rather the genome of the bacterium which has acquired the plasmid. Our project is to explore the blaKPC plasmid transmission across species in a single institution in Virginia where KPC-producing Gammaproteobacteria are endemic over several years using whole genome sequencing to gain insights into plasmid transmission and evolution of genes of drug resistance.",collected_by:Clinical Microbiology University of Virginia Health System,4.0
1062,550.143,Enterobacter cloacae ND9,550,WGS,ND9,2014-12-16T00:00:00Z,PRJNA259658,SAMN03012819,GCA_000802845.1,JUID00000000,JCVI,WGS,Illumina HiSeq 2000,206.73x,SPAdes v. 3.1.1,,,76,4927099,55.11,4652,4599,Clinical/Wound,2012-04-11,USA,United States,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",,
1063,158836.1630,Enterobacter hormaechei HUCA_Bac_97,158836,WGS,HUCA_Bac_97,2022-03-23T00:00:00Z,PRJNA773650,SAMN22503358,GCA_022685835.1,JAJHAO000000000,,WGS,Illumina,20x,Velvet v. 1.1.04,0,0,91,5003382,54.73387,4996,4823,Blood,2016-07-29,Spain,Spain: Asturias,Human,,collected_by:HUCA,
1064,550.446,Enterobacter cloacae strain 627_ECLO,550,WGS,627_ECLO,2015-07-10T00:00:00Z,PRJNA267549,SAMN03197827,GCF_001055515.1,JUZN00000000,University of Washington,WGS,Illumina HiSeq,29x,ABYSS v. 1.3.5,,,169,4794382,55.86,4663,,Unknown/Unclear,,USA,USA: WA,Human,Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units.,collected_by:UW clinical laboratory,
1065,1296536.215,Enterobacter hormaechei subsp. xiangfangensis HD7305,1296536,WGS,HD7305,2022-11-09T00:00:00Z,PRJNA824645,SAMN27409722,GCA_026116065.1,JAMFWH000000000,,WGS,Illumina NovaSeq,100x,SPAdes v. 3.11,0,0,38,5032765,55.342163,4949,4792,Respiratory,2019-10-02,China,"China: Sichuan, Chengdu",Human,,collected_by:Sichuan Provincial People's Hospital,
1066,158836.1633,Enterobacter hormaechei YQ13422,158836,WGS,YQ13422,1900-01-01T00:00:00Z,PRJNA823942,SAMN27503768,GCA_023016485.1,JALKCC000000000,,WGS,Illumina NovaSeq,200x,SPAdes v. 3.9.1,0,0,50,4939986,55.04127,4909,4723,Respiratory,2017-03-12,China,China: Zhejiang,Human,,collected_by:Jie Qiao,
1067,1296536.208,Enterobacter hormaechei subsp. xiangfangensis HD7435,1296536,WGS,HD7435,2022-11-09T00:00:00Z,PRJNA824645,SAMN27409738,GCA_026115775.1,JAMFVR000000000,,WGS,Illumina NovaSeq,100x,SPAdes v. 3.11,0,0,49,5020862,55.02539,4994,4822,Clinical/Wound,2020-06-16,China,"China: Sichuan, Chengdu",Human,,collected_by:Sichuan Provincial People's Hospital,
1068,158836.171,Enterobacter hormaechei strain EH37,158836,WGS,EH37,2018-06-14T00:00:00Z,PRJNA431061,SAMN08383101,GCA_003227375.1,PVWV00000000,University of Padua,WGS,Illumina NextSeq 500,156.0x,SPAdes v. 3.11.0,,,151,5107518,54.78857,5200,5056,Other,2016-06,Italy,Italy: Padova,Animal,"The multidrug resistant, AmpC- and ESBL-producer Enterobacter hormeichei strain EH37 was isolated from a dog urine sample with a fatal post surgical Urinary Tract infection. Since EH37 belonged to the potential high risk clone ST114 reported in humans, this clinical case raises concerns about the potential transfer of E. hormaechei from animals to humans.",collected_by:University Didactic Veterinary Hospital,
1069,1296536.218,Enterobacter hormaechei subsp. xiangfangensis HD6138,1296536,WGS,HD6138,2022-11-09T00:00:00Z,PRJNA824645,SAMN27409718,GCA_026116145.1,JAMFWL000000000,,WGS,Illumina NovaSeq,100x,SPAdes v. 3.11,0,0,47,4710106,55.21861,4618,4481,Respiratory,2019-06-05,China,"China: Sichuan, Chengdu",Human,,collected_by:Sichuan Provincial People's Hospital,
1070,2080664.3,Enterobacter cloacae complex sp. ECNIH14,2080664,WGS,ECNIH14,2018-02-06T00:00:00Z,PRJNA430813,SAMN06040414,GCA_002918755.1,PQKZ00000000,NIH,WGS,Illumina MiSeq,77x,SPAdes v. 3.6.0,,,118,5336363,55.346855,5469,5348,Clinical/Wound,2016,USA,United States,Human,"Carbapenem Resistant Enterobacteriaceae strains including Klebsiella, Escherichia, Enterobacter, Citrobacter and Pantoea species isolated from patients and hospital environment.",,
1071,1812935.435,Enterobacter roggenkampii SRR12456162_bin.1_metaWRAP_v1.3_MAG,1812935,WGS,SRR12456162_bin.1_metaWRAP_v1.3_MAG,2022-09-02T00:00:00Z,PRJEB54754,SAMEA110424200,GCA_945957085.1,CAMFKJ000000000,,WGS,,,,0,0,71,4646547,55.979397,4407,,Unknown/Unclear,2020-01-10,China,China,Unknown,,,
1072,158836.1903,Enterobacter hormaechei IMP43,158836,WGS,IMP43,2022-06-10T00:00:00Z,PRJEB38818,SAMEA6990773,GCA_903936065.1,CAIZUE000000000,,WGS,,,,0,0,168,5341961,54.821346,5308,,Unknown/Unclear,2019,United Kingdom,United Kingdom,Human,,,
1073,550.843,Enterobacter cloacae strain e318,550,WGS,e318,2016-04-06T00:00:00Z,PRJEB5065,SAMEA2273149,GCF_900076925.1,FKDN00000000,SC,WGS,,,,,,55,4910245,54.65,4759,4574,Other,1800-2014,Unknown,Unknown,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0038,
1074,208224.238,Enterobacter kobei 6,208224,Complete,6,2022-03-14T00:00:00Z,PRJNA780373,SAMN23139065,GCA_022559745.1,CP088119,,Complete,Oxford Nanopore MinION,200X,SOAPdenovo v. 2.3,1,0,1,4860688,55.005856,4643,4509,Rectal/Fecal,2020,China,China,Human,,collected_by:Zhejiang Unversity,10.0
1075,208224.376,Enterobacter kobei BT221,208224,WGS,BT221,2022-08-10T00:00:00Z,PRJNA636101,SAMN30067695,GCA_024623685.1,JANINB000000000,,WGS,Nanopore; Illumina,104x,Trycycler v. v0.5.3,0,0,4,5101227,54.50473,5022,4858,Wastewater,2013-09-23,Brazil,Brazil,Environmental,,collected_by:Laboratorio de Investigacao em Microbiologia Medica (LIMM) - UFRJ,
1076,1812935.385,Enterobacter roggenkampii K475-2,1812935,Complete,K475-2,2022-05-16T00:00:00Z,PRJNA823881,SAMN27363725,GCA_023375565.1,"CP095165,CP095169,CP095166,CP095168,CP095167",,Complete,Oxford Nanopore MinION,100.0x,Unicycler v. v0.4.8,1,4,5,5192835,55.451504,5088,4871,Other,2019,China,China: Jinlin,Animal,,sample_type:feces;collected_by:Jilin university,12.0
1077,158836.2047,Enterobacter hormaechei TUECL19005,158836,WGS,TUECL19005,2022-10-09T00:00:00Z,PRJNA791797,SAMN31143192,GCA_025630865.1,JAOTOF000000000,,WGS,Illumina MiSeq; Oxford Nanopore MinION,100.0x,unicycler v. 0.4.8,0,0,7,5177336,54.598774,5099,4922,Bodily Fluids,2018-04-02,Taiwan,Taiwan: Taichung,Human,,collected_by:Tungs' Taichung MetroHarbor Hospital (TTMHH),
1078,69219.6,Enterobacter cloacae subsp. dissolvens strain GN05902,69219,WGS,GN05902,2016-04-25T00:00:00Z,PRJNA259658,SAMN04572694,GCF_001631365.1,LVUS00000000,JCVI,WGS,Illumina NextSeq 500,174.71x,SPAdes v. 3.1.1,,,76,4991140,54.97,4856,4705,Unknown/Unclear,2014,USA,United States,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Vance Fowler,
1079,550.560,Enterobacter cloacae strain SMART_1305,550,WGS,SMART_1305,2016-01-22T00:00:00Z,PRJNA259658,SAMN04430987,GCF_001526035.1,LRIN00000000,JCVI,WGS,Illumina NextSeq 500,217.76x,SPAdes v. 3.1.1,,,124,5247884,54.96,5246,5005,Bodily Fluids,2014,Argentina,Argentina,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Johann Pitout,
1080,61645.49,Enterobacter asburiae strain 35009,61645,WGS,35009,2015-03-19T00:00:00Z,PRJNA259658,SAMN03283637,GCF_000957765.1,JZZX00000000,JCVI,WGS,Illumina HiSeq 2000,155.32x,SPAdes v. 3.1.1,,,74,5042644,55.9,4890,4643,Unknown/Unclear,2012,USA,New York City,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Barry Kreiswirth,
1081,881260.299,Enterobacter bugandensis UMB0819,881260,WGS,UMB0819,2019-01-07T00:00:00Z,PRJNA316969,SAMN08193737,,PKHV00000000,,,Illumina HiSeq,100.44x,Velvet v. 1.2,0,0,20,4654361,56.020138,4455,4415,Unknown/Unclear,2015,USA,"USA: Maywood, IL",Human,,,
1082,158836.2060,Enterobacter hormaechei ECC2783,158836,Complete,ECC2783,2022-11-07T00:00:00Z,PRJNA894355,SAMN31455096,GCA_026015945.1,"CP110354,CP110355,CP110356,CP110357,CP110358",,Complete,Oxford Nanopore,100.0x,Unicycler v. v0.4.8,1,4,5,5388025,54.595627,5385,5153,Blood,2017-09-30,China,China:Hanzghou,Human,,collected_by:Wenhao Wu,4.0
1083,550.329,Enterobacter cloacae strain 39379,550,WGS,39379,2015-03-19T00:00:00Z,PRJNA259658,SAMN03283652,GCF_000958165.1,JZYM00000000,JCVI,WGS,Illumina HiSeq 2000,72.23x,SPAdes v. 3.1.1,,,75,4900749,55.26,4840,4570,Unknown/Unclear,2013,USA,Ohio,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Barry Kreiswirth,
1084,61645.44,Enterobacter asburiae strain 35618,61645,WGS,35618,2015-03-19T00:00:00Z,PRJNA259658,SAMN03283661,GCF_000956965.1,JZZI00000000,JCVI,WGS,Illumina HiSeq 2000,94.19x,SPAdes v. 3.1.1,,,81,5109578,55.85,4981,4689,Unknown/Unclear,2012,USA,Florida,Human,"Carbapenem resistance in Enterobacteriacae is increasingly due to the presence of the KPC beta-lactamase, which can be transferred on several different plasmids. The project is designed to better understand the spread of the blaKPC gene and the genetic backgrounds in which it is carried.",collected_by:Barry Kreiswirth,
1085,881260.84,Enterobacter bugandensis strain FDAARGOS 1427 strain Not applicable,881260,Complete,Not applicable,2021-06-28T00:00:00Z,PRJNA231221,SAMN16357569,GCA_019046905.1,"CP077206,CP077207,CP077208",US Food and Drug Administration,Complete,Pacbio; Illumina,1228.03x,canu v. 2.1.1,1,2,3,5037689,55.43395,4852,4702,Unknown/Unclear,,Germany,Germany: Braunschweig,Unknown,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally:  Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and PacBio sequencing platforms at the Institute for Genome Sciences at the University of Maryland (UMD-IGS). Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases.   The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.",collected_by:DSMZ,18.0
1086,550.905,Enterobacter cloacae strain e698,550,WGS,e698,2016-04-06T00:00:00Z,PRJEB5065,SAMEA2273222,GCF_900077575.1,FKFX00000000,SC,WGS,,,,,,110,4913054,54.79,4852,4604,Other,1800-2014,Unknown,Unknown,Human,"http://www.sanger.ac.uk/resources/downloads/bacteria/ These data are part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/ This data is from bacterial isolates collected in the BSAC Resistance Surveillance Project. Please see www.bsacsurv.org for details and availability.",cambridgeid:MDR0119,
1087,1296536.4,Enterobacter xiangfangensis strain NS29,1296536,WGS,NS29,2015-12-22T00:00:00Z,PRJNA278428,SAMN03401400,GCF_001475635.1,LDQN00000000,"Bacterial Genomics and Evolution Laboratory, CSIR-Institute of Microbial Technology, Sector 39-A, Chandigarh, India",WGS,Illumina MiSeq,82x,CLC Genomics Workbench v. 7.5,,,129,4712123,55.44,4554,4320,Other,2013,India,India,Plant,To understand ecology and evolution of rice seed associated bacteria by whole genome sequencing.,sample_type:Microbe,
1088,158836.2134,Enterobacter hormaechei EC9202,158836,WGS,EC9202,2023-01-17T00:00:00Z,PRJNA868583,SAMN30260132,,JANWNU000000000,,,NovaSeq 6000,221.59x,CLC Genomics Workbench v. 21.0.4,0,0,68,4828839,54.895435,4750,4595,Bodily Fluids,2018-08-02,China,"China: Jiangsu, Nanjing",Human,,collected_by:Xiaoli Cao,
1089,2969756.3,Enterobacter sp. HG048,2969756,WGS,HG048,2022-08-15T00:00:00Z,PRJNA864613,SAMN30076188,,JANLIZ000000000,,,Illumina MiSeq,124x,SPAdes v. 3.11.1,0,0,57,4548842,55.96666,4347,4247,Rectal/Fecal,2012-09-28,India,India: Pune,Human,,sample_type:whole organism,
1090,158836.2225,Enterobacter hormaechei NR2322,158836,WGS,NR2322,2023-03-09T00:00:00Z,PRJNA867733,SAMN06330207,,JANPSN000000000,,,Illumina NovaSeq 6000,272.352x,Unicycler v. 2021,0,0,60,4879465,55.202446,4832,4670,Respiratory,2015,USA,USA: New York City,Human,,collected_by:Anne-Catrin Uhlemann,
