Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,mobile-1,mobile-4,mobile-2,mobile-3,mobile-10,mobile-7,mobile-6,mobile-5,mobile-8,mobile-9,roggenkampii,asburiae-1,asburiae-2,cancerogenous,kobei,bugandensis,mori,ludwigii,cloacae,hormaechei-steigerwaltii-2,hormaechei-steigerwaltii-4,hormaechei-steigerwaltii-1,hormaechei-steigerwaltii-3,hormaechei-hoffmannii-1,hormaechei-hoffmannii-2,hormaechei-hoffmannii-3,hormaechei-hormaechei,hormaechei-oharae,hormaechei-xiangfangensis-2,hormaechei-xiangfangensis-1,hormaechei-xiangfangensis-3,phylon_list
group_35081,group_35081,1399774.JDWH01000014_gene3497,0.0,1520.0,"COG1080@1|root,COG1762@1|root,COG1925@1|root,COG1080@2|Bacteria,COG1762@2|Bacteria,COG1925@2|Bacteria,1MUT8@1224|Proteobacteria,1RN6R@1236|Gammaproteobacteria,3X15C@547|Enterobacter",2|Bacteria,G,General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr),ptsA,-,"2.7.1.194,2.7.1.202,2.7.3.9","ko:K02768,ko:K02769,ko:K02770,ko:K02784,ko:K02806,ko:K02821,ko:K08483,ko:K08485,ko:K11183,ko:K11184,ko:K11189,ko:K11201","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00273,M00283,M00306,M00550","R03232,R07671","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.7.1,8.A.7,8.A.8.1.1",-,"e_coli_core.b2415,iAF1260.b2415,iB21_1397.B21_02276,iBWG_1329.BWG_2177,iE2348C_1286.E2348C_2601,iEC042_1314.EC042_2624,iEC55989_1330.EC55989_2705,iECABU_c1320.ECABU_c27360,iECBD_1354.ECBD_1266,iECB_1328.ECB_02315,iECDH10B_1368.ECDH10B_2580,iECDH1ME8569_1439.ECDH1ME8569_2349,iECDH1ME8569_1439.EcDH1_1246,iECD_1391.ECD_02315,iECED1_1282.ECED1_2859,iECH74115_1262.ECH74115_3646,iECIAI1_1343.ECIAI1_2473,iECIAI39_1322.ECIAI39_2561,iECNA114_1301.ECNA114_2492,iECO103_1326.ECO103_2934,iECO111_1330.ECO111_3145,iECO26_1355.ECO26_3468,iECOK1_1307.ECOK1_2732,iECP_1309.ECP_2439,iECS88_1305.ECS88_2605,iECSE_1348.ECSE_2706,iECSF_1327.ECSF_2279,iECSP_1301.ECSP_3363,iECUMN_1333.ECUMN_2737,iECW_1372.ECW_m2644,iECs_1301.ECs3287,iEKO11_1354.EKO11_1313,iETEC_1333.ETEC_2528,iEcDH1_1363.EcDH1_1246,iEcE24377_1341.EcE24377A_2702,iEcHS_1320.EcHS_A2550,iEcSMS35_1347.EcSMS35_2570,iEcolC_1368.EcolC_1263,iG2583_1286.G2583_2947,iJO1366.b2415,iJR904.b2415,iLF82_1304.LF82_1769,iNRG857_1313.NRG857_12110,iSBO_1134.SBO_2439,iSDY_1059.SDY_2612,iSFV_1184.SFV_2467,iSF_1195.SF2470,iSFxv_1172.SFxv_2719,iSSON_1240.SSON_2504,iS_1188.S2616,iSbBS512_1146.SbBS512_E2765,iUMN146_1321.UM146_04545,iUMNK88_1353.UMNK88_3017,iUTI89_1310.UTI89_C2749,iWFL_1372.ECW_m2644,iY75_1357.Y75_RS12655,iZ_1308.Z3681,ic_1306.c2950","PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C,PTS-HPr,PTS_EIIA_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hormaechei-xiangfangensis-3
group_30442,group_30442,1045856.EcWSU1_03406,2.36e-05,46.6,"COG0077@1|root,COG1605@1|root,COG0077@2|Bacteria,COG1605@2|Bacteria,1MU60@1224|Proteobacteria,1RNRD@1236|Gammaproteobacteria,3X0IZ@547|Enterobacter",2|Bacteria,E,Prephenate dehydratase,pheA,"GO:0003674,GO:0003824,GO:0004106,GO:0004664,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006558,GO:0006570,GO:0006571,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009094,GO:0009095,GO:0009987,GO:0016053,GO:0016829,GO:0016835,GO:0016836,GO:0016853,GO:0016866,GO:0017144,GO:0019438,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902221,GO:1902223","1.3.1.12,2.3.1.79,2.5.1.54,4.2.1.51,5.4.99.5","ko:K00661,ko:K03856,ko:K04092,ko:K04093,ko:K04516,ko:K04518,ko:K14170,ko:K14187","ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230","M00022,M00024,M00025","R00691,R01373,R01715,R01728,R01826","RC00125,RC00360,RC00435,RC03116","ko00000,ko00001,ko00002,ko01000",-,-,iECNA114_1301.ECNA114_2667,"ACT,CM_2,PDT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_47340,group_47340,1484158.PSNIH1_19525,0.0,1572.0,"29NPJ@1|root,31KKU@2|Bacteria,1QIGE@1224|Proteobacteria,1TGAX@1236|Gammaproteobacteria,3W1N7@53335|Pantoea",2|Bacteria,S,Domain of unknown function (DUF4165),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3_2,Big_3_3,DUF4165",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-1
group_28373,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-3
group_44549,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1
group_45806,group_45806,1484158.PSNIH1_20310,3.2e-128,367.0,"COG4245@1|root,COG4245@2|Bacteria,1MVUE@1224|Proteobacteria,1RQ4Q@1236|Gammaproteobacteria,3W1WS@53335|Pantoea",2|Bacteria,S,von Willebrand factor type A domain,terY,-,-,-,-,-,-,-,-,-,-,-,"VWA,VWA_2",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-1;mobile-4
group_33017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_44128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_36671,group_36671,1448139.AI20_05540,2.9e-21,93.6,"2CH9Z@1|root,33CEH@2|Bacteria,1NH42@1224|Proteobacteria,1SGC4@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_39576,group_39576,1179778.PMM47T1_28533,3.38e-39,151.0,"COG3501@1|root,COG4253@1|root,COG3501@2|Bacteria,COG4253@2|Bacteria,1MU7Q@1224|Proteobacteria,1RN6G@1236|Gammaproteobacteria",2|Bacteria,S,protein conserved in bacteria,-,-,-,ko:K11904,"ko03070,map03070",M00334,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.23.1,-,-,"DUF2345,Phage_GPD,T6SS_Vgr",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hormaechei-steigerwaltii-4;hormaechei-oharae
group_38847,group_38847,1045856.EcWSU1_00297,0.0,1140.0,"COG3383@1|root,COG3383@2|Bacteria,1QTZB@1224|Proteobacteria,1T1JA@1236|Gammaproteobacteria,3X371@547|Enterobacter",2|Bacteria,C,Belongs to the prokaryotic molybdopterin-containing oxidoreductase family,fdhF,"GO:0003674,GO:0003824,GO:0003954,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009987,GO:0015942,GO:0015944,GO:0016491,GO:0016651,GO:0016999,GO:0017144,GO:0019752,GO:0030151,GO:0032787,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0055114,GO:0071704","1.17.1.10,1.17.1.9,1.17.99.7","ko:K00123,ko:K05299,ko:K22015","ko00630,ko00680,ko00720,ko01100,ko01120,ko01200,map00630,map00680,map00720,map01100,map01120,map01200",M00377,"R00134,R00519",RC02796,"ko00000,ko00001,ko00002,ko01000",-,-,"iECBD_1354.ECBD_3953,iHN637.CLJU_c06990","Fer2_4,Fer4,Fer4_7,Molybdop_Fe4S4,Molybdopterin,Molydop_binding,NADH-G_4Fe-4S_3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-oharae
mviN~~~murJ,mviN~~~murJ,640513.Entas_2803,0.0,882.0,"COG0728@1|root,COG0728@2|Bacteria,1R63Y@1224|Proteobacteria,1SK8F@1236|Gammaproteobacteria",2|Bacteria,S,MviN-like protein,pslK,-,-,"ko:K03980,ko:K21004","ko02025,map02025",-,-,-,"ko00000,ko00001,ko01011,ko02000",2.A.66.4,-,-,MVIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,hormaechei-steigerwaltii-4;hormaechei-hoffmannii-2;hormaechei-xiangfangensis-2
group_34101,group_34101,693444.D782_2468,7.3e-176,491.0,"COG4672@1|root,COG4672@2|Bacteria,1N0JB@1224|Proteobacteria,1RNTC@1236|Gammaproteobacteria",2|Bacteria,S,Phage minor tail protein L,L,-,-,-,-,-,-,-,-,-,-,-,Phage_tail_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mobile-5;hormaechei-xiangfangensis-1
group_45707,group_45707,716541.ECL_A077,1.29e-67,207.0,"2AHH0@1|root,317UE@2|Bacteria,1PZ89@1224|Proteobacteria,1RU0N@1236|Gammaproteobacteria,3X464@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1380),-,-,-,-,-,-,-,-,-,-,-,-,DUF1380,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-4;mobile-10
group_22449,group_22449,716541.ECL_A003,6.909999999999998e-113,332.0,"28JKD@1|root,2Z9P8@2|Bacteria,1R7VR@1224|Proteobacteria,1RTEN@1236|Gammaproteobacteria,3X2PZ@547|Enterobacter",716541.ECL_A003|-,S,Protein of unknown function (DUF4225),-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,hormaechei-hoffmannii-1;hormaechei-hoffmannii-3
group_2447,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-6
group_23325,group_23325,220341.16506057,2.27e-142,403.0,"COG1475@1|root,COG1475@2|Bacteria,1PCSH@1224|Proteobacteria,1TKI5@1236|Gammaproteobacteria,3ZNF0@590|Salmonella",2|Bacteria,K,ParB-like nuclease domain,-,-,-,-,-,-,-,-,-,-,-,-,ParBc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-2
group_31793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1
group_34391,group_34391,318167.Sfri_3463,4.46e-254,697.0,"COG0597@1|root,COG0671@1|root,COG0597@2|Bacteria,COG0671@2|Bacteria,1RGV9@1224|Proteobacteria,1RY7Q@1236|Gammaproteobacteria,2QCQ5@267890|Shewanellaceae",2|Bacteria,M,This protein specifically catalyzes the removal of signal peptides from prolipoproteins,lspA,-,"3.4.23.36,3.6.1.27","ko:K03101,ko:K19302","ko00550,ko03060,map00550,map03060",-,R05627,RC00002,"ko00000,ko00001,ko01000,ko01002,ko01011",-,-,-,"PAP2,Peptidase_A8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_41599,group_41599,1045856.EcWSU1_04028,3.18e-87,261.0,"2D6FJ@1|root,30UWJ@2|Bacteria,1RGG7@1224|Proteobacteria,1S5GA@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,hormaechei-oharae;hormaechei-xiangfangensis-2
group_43658,group_43658,1399774.JDWH01000003_gene1118,1.37e-85,253.0,"COG0346@1|root,COG0346@2|Bacteria,1RIQG@1224|Proteobacteria,1S409@1236|Gammaproteobacteria,3X3UE@547|Enterobacter",2|Bacteria,E,glyoxalase,-,-,4.4.1.5,ko:K01759,"ko00620,map00620",-,R02530,"RC00004,RC00740","ko00000,ko00001,ko01000",-,-,-,"Glyoxalase,Glyoxalase_2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;kobei
group_35327,group_35327,1399774.JDWH01000013_gene753,6.05e-153,434.0,"COG0115@1|root,COG0115@2|Bacteria,1MZAK@1224|Proteobacteria,1RPPG@1236|Gammaproteobacteria,3X1NT@547|Enterobacter",2|Bacteria,EH,"PFAM Aminotransferase, class IV",pabC,"GO:0003674,GO:0003824,GO:0005488,GO:0006082,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008696,GO:0009987,GO:0016829,GO:0016830,GO:0016833,GO:0019752,GO:0019842,GO:0030170,GO:0034641,GO:0036094,GO:0042558,GO:0043167,GO:0043168,GO:0043436,GO:0043603,GO:0044237,GO:0044281,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0070279,GO:0071704,GO:0097159,GO:1901360,GO:1901363,GO:1901564","2.6.1.42,4.1.3.38","ko:K00826,ko:K02619","ko00270,ko00280,ko00290,ko00770,ko00790,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map00790,map01100,map01110,map01130,map01210,map01230","M00019,M00036,M00119,M00570","R01090,R01214,R02199,R05553,R10991","RC00006,RC00036,RC01843,RC02148","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,"iAPECO1_1312.APECO1_177,iE2348C_1286.E2348C_1188,iECED1_1282.ECED1_1239,iECNA114_1301.ECNA114_1153,iECOK1_1307.ECOK1_1203,iECS88_1305.ECS88_1110,iECSF_1327.ECSF_0995,iECUMN_1333.ECUMN_1273,iJN746.PP_1917,iPC815.YPO1603,iUMN146_1321.UM146_11845,iUTI89_1310.UTI89_C1222,ic_1306.c1366",Aminotran_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;bugandensis;mori;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-hormaechei;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_13809,group_13809,716541.ECL_A058,1.19e-119,342.0,"2F3K7@1|root,33WDI@2|Bacteria,1NWVI@1224|Proteobacteria,1SPQY@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-4
group_8183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,hormaechei-xiangfangensis-1
group_35944,group_35944,716541.ECL_A001,3.67e-232,641.0,"28P1U@1|root,2ZBY2@2|Bacteria,1RC4P@1224|Proteobacteria,1S2PD@1236|Gammaproteobacteria,3X2KP@547|Enterobacter",2|Bacteria,S,IncFII RepA protein family,repA,-,-,-,-,-,-,-,-,-,-,-,IncFII_repA,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mobile-4;mobile-10
group_44135,group_44135,220341.16505375,1.5899999999999996e-230,638.0,"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,1RMKC@1236|Gammaproteobacteria,3ZMT3@590|Salmonella",2|Bacteria,S,Phage late control gene D protein (GPD),D,-,-,ko:K06905,-,-,-,-,ko00000,-,-,-,Phage_GPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,hormaechei-steigerwaltii-2;hormaechei-xiangfangensis-2
group_37857,group_37857,640513.Entas_0868,1.89e-199,556.0,"COG2175@1|root,COG2175@2|Bacteria,1MV5K@1224|Proteobacteria,1RQRU@1236|Gammaproteobacteria,3X250@547|Enterobacter",2|Bacteria,Q,PFAM Taurine catabolism dioxygenase TauD TfdA,tauD,"GO:0000907,GO:0000908,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006790,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016491,GO:0016705,GO:0016706,GO:0044237,GO:0044248,GO:0044273,GO:0044424,GO:0044464,GO:0051213,GO:0055114",1.14.11.17,ko:K03119,"ko00430,ko00920,map00430,map00920",-,R05320,RC01331,"ko00000,ko00001,ko01000",-,-,"iB21_1397.B21_00322,iECBD_1354.ECBD_3293,iECB_1328.ECB_00318,iECD_1391.ECD_00318,iECH74115_1262.ECH74115_0443,iECSP_1301.ECSP_0431,iECs_1301.ECs0422,iETEC_1333.ETEC_0422,iEcolC_1368.EcolC_3260,iG2583_1286.G2583_0480,iJN746.PP_0230,iZ_1308.Z0467",TauD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,roggenkampii;asburiae-1;asburiae-2;cancerogenous;kobei;bugandensis;ludwigii;cloacae;hormaechei-steigerwaltii-2;hormaechei-steigerwaltii-4;hormaechei-steigerwaltii-1;hormaechei-steigerwaltii-3;hormaechei-hoffmannii-1;hormaechei-hoffmannii-2;hormaechei-hoffmannii-3;hormaechei-oharae;hormaechei-xiangfangensis-2;hormaechei-xiangfangensis-1;hormaechei-xiangfangensis-3
group_33298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;kobei;bugandensis;mori;ludwigii;cloacae
group_1974,group_1974,61647.LG71_23590,1.07e-232,640.0,"COG3039@1|root,COG3039@2|Bacteria,1MVDK@1224|Proteobacteria,1RR0T@1236|Gammaproteobacteria",2|Bacteria,L,COG3039 Transposase and inactivated derivatives IS5 family,insH5,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0044424,GO:0044444,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141",-,ko:K07481,-,-,-,-,ko00000,-,-,-,"DDE_Tnp_1,DUF772",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
group_43234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,mobile-5;hormaechei-xiangfangensis-1
group_32330,group_32330,1045856.EcWSU1_03669,0.0,1107.0,"COG1178@1|root,COG1178@2|Bacteria,1MWEV@1224|Proteobacteria,1RP55@1236|Gammaproteobacteria,3X224@547|Enterobacter",2|Bacteria,P,Binding-protein-dependent transport system inner membrane component,cysW_1,-,-,ko:K02011,"ko02010,map02010",M00190,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.10,-,-,BPD_transp_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;kobei;bugandensis;ludwigii
ygfF~~~fadH,ygfF~~~fadH,1399774.JDWH01000003_gene1053,2.29e-217,611.0,"COG1902@1|root,COG1902@2|Bacteria,1MVIX@1224|Proteobacteria,1RMFI@1236|Gammaproteobacteria",2|Bacteria,C,nadh flavin,nemA,-,-,ko:K10680,"ko00633,ko01120,map00633,map01120",-,"R08014,R08017,R08042",RC00250,"ko00000,ko00001,ko01000",-,-,-,Oxidored_FMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,roggenkampii;asburiae-1;asburiae-2;kobei;ludwigii
